50
57
53
50
46
50
53
48
50
54
53
54
48
55
51
47
47
53
56
47
54
53
52
46
49
53
48
55
72
47
48
51
51
50
46
48
49
51
49
49
58
51
48
50
49
50
48
50
50
48
46
47
53
51
49
51
54
48
49
49
51
48
48
48
51
49
62
49
52
49
46
51
50
50
51
47
48
48
51
58
47
46
59
56
48
48
54
52
48
53
50
50
47
48
50
50
62
57
47
48
525
536
513
529
514
520
531
519
518
520
524
518
522
516
518
523
523
530
530
533
530
531
522
526
518
521
524
519
535
525
527
522
519
552
535
531
549
529
525
549
549
536
539
552
543
534
538
554
554
515
551
533
514
517
514
526
522
518
518
521
521
516
529
522
525
531
525
528
517
516
523
517
522
520
524
524
534
521
531
523
521
516
531
511
516
519
516
515
531
521
516
535
525
526
522
526
518
547
526
514
