53
54
57
55
67
51
50
50
51
54
50
54
53
53
60
50
49
64
49
48
52
53
52
48
53
51
49
50
52
58
49
49
49
49
58
48
49
49
52
53
51
50
50
49
52
50
50
49
55
54
50
50
49
49
50
51
50
48
48
50
49
49
49
49
50
53
50
51
49
49
49
54
51
50
50
53
54
58
50
49
49
49
52
51
49
61
50
50
49
49
49
50
51
50
62
54
54
52
54
52
